comments,condition,difficulty,id,images,imageset,length,worker,description,image,time
,comprehensive,2.0,3IXEICO796GEXSDWV08JLIG2UNL6TG,C,C,3.0,A8V0L2YF8U6OX,Couple of middle aged men in different head gears are holding a rope tied to a bull's horns.,https://imagecaptioningicl.azurewebsites.net/static/images/000000002415.jpg,77234
,comprehensive,2.0,3IXEICO796GEXSDWV08JLIG2UNL6TG,C,C,3.0,A8V0L2YF8U6OX,So many people rallying about LGBT on a red tour bus are waving to the crowd beneath them as they watch them go.,https://imagecaptioningicl.azurewebsites.net/static/images/000000011494.jpg,105271
,comprehensive,2.0,3IXEICO796GEXSDWV08JLIG2UNL6TG,C,C,3.0,A8V0L2YF8U6OX,A power bike packed beside a bush that has a brick sign post that has white mountain national forest written on it.,https://imagecaptioningicl.azurewebsites.net/static/images/000000005213.jpg,83030
,comprehensive,2.0,3IXEICO796GEXSDWV08JLIG2UNL6TG,C,C,3.0,A8V0L2YF8U6OX,Street clock pole standing side by side a street light.,https://imagecaptioningicl.azurewebsites.net/static/images/000000009172.jpg,38677
,comprehensive,2.0,3IXEICO796GEXSDWV08JLIG2UNL6TG,C,C,3.0,A8V0L2YF8U6OX,Serena Williams in an all white dress holding her long tennis bat on the lawn,https://imagecaptioningicl.azurewebsites.net/static/images/000000016308.jpg,51085
,comprehensive,2.0,3IXEICO796GEXSDWV08JLIG2UNL6TG,C,C,3.0,A8V0L2YF8U6OX,couple of professors wearing their ceremonies gown and heading towards same direction.,https://imagecaptioningicl.azurewebsites.net/static/images/000000004975.jpg,100381
,comprehensive,3.0,3IKZ72A5B8DCL81NZXPB6PNNY43FNS,C,C,3.0,A3G5OWGKHW6OL5,6 men are standing by a bull on a grass field and there are two ropes tied around the bull around each horn. ,https://imagecaptioningicl.azurewebsites.net/static/images/000000002415.jpg,168943
,comprehensive,3.0,3IKZ72A5B8DCL81NZXPB6PNNY43FNS,C,C,3.0,A3G5OWGKHW6OL5,"A tour bus with people on the top deck is on the street, there is a large crowd and the bus has the LGBT flag on it.",https://imagecaptioningicl.azurewebsites.net/static/images/000000011494.jpg,96379
,comprehensive,3.0,3IKZ72A5B8DCL81NZXPB6PNNY43FNS,C,C,3.0,A3G5OWGKHW6OL5,"A motorcycle is parked on the side of the road, there are mountains and trees. There is a sign that says ""White Mountain National Forest"".",https://imagecaptioningicl.azurewebsites.net/static/images/000000005213.jpg,55700
,comprehensive,3.0,3IKZ72A5B8DCL81NZXPB6PNNY43FNS,C,C,3.0,A3G5OWGKHW6OL5,On the left side there is a pole with clock and on the right side there is a pole with a light. Behind the poles is an over pass.,https://imagecaptioningicl.azurewebsites.net/static/images/000000009172.jpg,99810
,comprehensive,3.0,3IKZ72A5B8DCL81NZXPB6PNNY43FNS,C,C,3.0,A3G5OWGKHW6OL5,Serena Williams is playing tennis. She is wearing an all white outfit with matching Nike shoes. In the back ground there is a crowd.,https://imagecaptioningicl.azurewebsites.net/static/images/000000016308.jpg,55012
,comprehensive,3.0,3IKZ72A5B8DCL81NZXPB6PNNY43FNS,C,C,3.0,A3G5OWGKHW6OL5,2 People with umbrellas and 5 with out and umbrella. Most have a cap on.,https://imagecaptioningicl.azurewebsites.net/static/images/000000004975.jpg,42313
,control,1.0,33IZTU6J85YQ17KD7NCJBQX0R07SXU,B,B,3.0,A2FSW9EB7IQLG4,Father and son sitting on the couch playing video games.,https://imagecaptioningicl.azurewebsites.net/static/images/000000011034.jpg,50021
,control,1.0,33IZTU6J85YQ17KD7NCJBQX0R07SXU,B,B,3.0,A2FSW9EB7IQLG4,Man with camera in hand sitting on a wooden bench and posing for photo with his two dogs.,https://imagecaptioningicl.azurewebsites.net/static/images/000000002400.jpg,70827
,control,1.0,33IZTU6J85YQ17KD7NCJBQX0R07SXU,B,B,3.0,A2FSW9EB7IQLG4,Five bicycles cross the street while a car waits at traffic lights.,https://imagecaptioningicl.azurewebsites.net/static/images/000000001053.jpg,52201
,control,1.0,33IZTU6J85YQ17KD7NCJBQX0R07SXU,B,B,3.0,A2FSW9EB7IQLG4,A woman on a horse converses with a man on a motorcycle.,https://imagecaptioningicl.azurewebsites.net/static/images/000000007524.jpg,39308
,control,1.0,33IZTU6J85YQ17KD7NCJBQX0R07SXU,B,B,3.0,A2FSW9EB7IQLG4,Vase with drawings in the egyptian style in a museum.,https://imagecaptioningicl.azurewebsites.net/static/images/000000003325.jpg,40977
,control,1.0,33IZTU6J85YQ17KD7NCJBQX0R07SXU,B,B,3.0,A2FSW9EB7IQLG4,Small red car parked on the side of a street.,https://imagecaptioningicl.azurewebsites.net/static/images/000000012109.jpg,43654
,control,2.0,3X3OR7WPZ3XDITOFF63QJ52C8XQL81,A,A,3.0,AEF74ZYJTTEIA,Three men in pink uniforms are holding volleyballs on an indoor court.,https://imagecaptioningicl.azurewebsites.net/static/images/000000008305.jpg,22871
,control,2.0,3X3OR7WPZ3XDITOFF63QJ52C8XQL81,A,A,3.0,AEF74ZYJTTEIA,A man on a park bench is surrounding by pigeons.,https://imagecaptioningicl.azurewebsites.net/static/images/000000002142.jpg,12076
,control,2.0,3X3OR7WPZ3XDITOFF63QJ52C8XQL81,A,A,3.0,AEF74ZYJTTEIA,Two horses with cowgirls are up on their hind legs as part of an equestrianism competition.,https://imagecaptioningicl.azurewebsites.net/static/images/000000000049.jpg,26053
,control,2.0,3X3OR7WPZ3XDITOFF63QJ52C8XQL81,A,A,3.0,AEF74ZYJTTEIA,A bride and groom are leaving the church with family and friends applauding on both sides.,https://imagecaptioningicl.azurewebsites.net/static/images/000000009372.jpg,64790
,control,2.0,3X3OR7WPZ3XDITOFF63QJ52C8XQL81,A,A,3.0,AEF74ZYJTTEIA,A clocktower shows the time is 3:23 with a glass building behind it.,https://imagecaptioningicl.azurewebsites.net/static/images/000000003080.jpg,22043
,control,2.0,3X3OR7WPZ3XDITOFF63QJ52C8XQL81,A,A,3.0,AEF74ZYJTTEIA,An open fridge door with a puppy resting on a bed in the fridge.,https://imagecaptioningicl.azurewebsites.net/static/images/000000010324.jpg,12712
,control,3.0,3KB8R4ZV1I4GYZ8L7RQKXFN5KMPGBP,D,D,2.0,A37EV8RZ82WT8E,A female soldier is speaking with a young boy.,https://imagecaptioningicl.azurewebsites.net/static/images/000000006579.jpg,22140
,control,3.0,3KB8R4ZV1I4GYZ8L7RQKXFN5KMPGBP,D,D,2.0,A37EV8RZ82WT8E,A group of children are playing frisbee in a large field.,https://imagecaptioningicl.azurewebsites.net/static/images/000000006780.jpg,13876
,control,3.0,3KB8R4ZV1I4GYZ8L7RQKXFN5KMPGBP,D,D,2.0,A37EV8RZ82WT8E,A man is holding a frisbee next to a sign post on a trail in the woods.,https://imagecaptioningicl.azurewebsites.net/static/images/000000007069.jpg,16727
,control,3.0,3KB8R4ZV1I4GYZ8L7RQKXFN5KMPGBP,D,D,2.0,A37EV8RZ82WT8E,A man is playing tennis at a tennis court.,https://imagecaptioningicl.azurewebsites.net/static/images/000000011567.jpg,14394
,control,3.0,3KB8R4ZV1I4GYZ8L7RQKXFN5KMPGBP,D,D,2.0,A37EV8RZ82WT8E,A blue bike has a red umbrella strapped to it and is sitting in the rain.,https://imagecaptioningicl.azurewebsites.net/static/images/000000018766.jpg,19355
,control,3.0,3KB8R4ZV1I4GYZ8L7RQKXFN5KMPGBP,D,D,2.0,A37EV8RZ82WT8E,A blue shopping cart is parked by a yellow fire hydrant.,https://imagecaptioningicl.azurewebsites.net/static/images/000000005755.jpg,13524
,comprehensive,3.0,326O153BMMVBTIAEFSR2S2QTARMDEC,B,B,1.0,A1FKSSZILMRAE8,A kid and an adult holding racing wheels and playing games while sitting on a sofa.,https://imagecaptioningicl.azurewebsites.net/static/images/000000011034.jpg,84920
,comprehensive,3.0,326O153BMMVBTIAEFSR2S2QTARMDEC,B,B,1.0,A1FKSSZILMRAE8,"A middle-aged man sitting on a bench, surrounded by vegetation and two dogs.",https://imagecaptioningicl.azurewebsites.net/static/images/000000002400.jpg,49303
,comprehensive,3.0,326O153BMMVBTIAEFSR2S2QTARMDEC,B,B,1.0,A1FKSSZILMRAE8,A group of 5 cyclists crossing a street closed by a red light.,https://imagecaptioningicl.azurewebsites.net/static/images/000000001053.jpg,64351
,comprehensive,3.0,326O153BMMVBTIAEFSR2S2QTARMDEC,B,B,1.0,A1FKSSZILMRAE8,"A girl riding a horse talking to a pollice officer in a bike, near a large group of people, some of them with bicyles.",https://imagecaptioningicl.azurewebsites.net/static/images/000000007524.jpg,65520
,comprehensive,3.0,326O153BMMVBTIAEFSR2S2QTARMDEC,B,B,1.0,A1FKSSZILMRAE8,"An ornate greek, possibly of greco-roman origin, behind a glass. Some people can be seen in the reflection of the glass.",https://imagecaptioningicl.azurewebsites.net/static/images/000000003325.jpg,208815
,comprehensive,3.0,326O153BMMVBTIAEFSR2S2QTARMDEC,B,B,1.0,A1FKSSZILMRAE8,A small red car parked in front of a parking meter.,https://imagecaptioningicl.azurewebsites.net/static/images/000000012109.jpg,128318
,comprehensive,,3I0BTBYZA1IF03QB3HF1KYYQYEIY0J,D,D,,A249EWKM1EOARK,A woman from the armed forces is speaking to a child holding a stuffed animal.,https://imagecaptioningicl.azurewebsites.net/static/images/000000006579.jpg,46356
,comprehensive,,3I0BTBYZA1IF03QB3HF1KYYQYEIY0J,D,D,,A249EWKM1EOARK,Young adults are playing on a grass field.,https://imagecaptioningicl.azurewebsites.net/static/images/000000006780.jpg,36321
,comprehensive,,3I0BTBYZA1IF03QB3HF1KYYQYEIY0J,D,D,,A249EWKM1EOARK,A man is standing by a sign holding a frisbee.,https://imagecaptioningicl.azurewebsites.net/static/images/000000007069.jpg,22191
,comprehensive,,3I0BTBYZA1IF03QB3HF1KYYQYEIY0J,D,D,,A249EWKM1EOARK,A man playing tennis is making a face.,https://imagecaptioningicl.azurewebsites.net/static/images/000000011567.jpg,34992
,comprehensive,,3I0BTBYZA1IF03QB3HF1KYYQYEIY0J,D,D,,A249EWKM1EOARK,A bike is leaning a against a water fountain.,https://imagecaptioningicl.azurewebsites.net/static/images/000000018766.jpg,37479
,comprehensive,,3I0BTBYZA1IF03QB3HF1KYYQYEIY0J,D,D,,A249EWKM1EOARK,A shopping cart is next to a yellow fire hydrant.,https://imagecaptioningicl.azurewebsites.net/static/images/000000005755.jpg,26839
,time,4.0,3KJYX6QCMD85YFWSKE2NV49SF6MVJE,C,C,2.0,A21XMG5KSWXX9M,Man playing with a dog in a garden,https://imagecaptioningicl.azurewebsites.net/static/images/000000002415.jpg,22872
,time,4.0,3KJYX6QCMD85YFWSKE2NV49SF6MVJE,C,C,2.0,A21XMG5KSWXX9M,"A bus with a big LGBT flag, and a lot of people waving at the top of it",https://imagecaptioningicl.azurewebsites.net/static/images/000000011494.jpg,48971
,time,4.0,3KJYX6QCMD85YFWSKE2NV49SF6MVJE,C,C,2.0,A21XMG5KSWXX9M,A motorcycle stopped at the side of the road,https://imagecaptioningicl.azurewebsites.net/static/images/000000005213.jpg,31621
,time,4.0,3KJYX6QCMD85YFWSKE2NV49SF6MVJE,C,C,2.0,A21XMG5KSWXX9M,A gate with a big clock on the front,https://imagecaptioningicl.azurewebsites.net/static/images/000000009172.jpg,29049
,time,4.0,3KJYX6QCMD85YFWSKE2NV49SF6MVJE,C,C,2.0,A21XMG5KSWXX9M,A woman playing tennis in a green field,https://imagecaptioningicl.azurewebsites.net/static/images/000000016308.jpg,41124
,time,4.0,3KJYX6QCMD85YFWSKE2NV49SF6MVJE,C,C,2.0,A21XMG5KSWXX9M,Some people in a rainy day holding umbrellas,https://imagecaptioningicl.azurewebsites.net/static/images/000000004975.jpg,28408
,time,3.0,3X0H8UUIT5LBC7FNXIGX97JTIY1SW1,B,B,2.0,A23KAJRDVCVGOE,a man sitting on a sofa holding something in his hands,https://imagecaptioningicl.azurewebsites.net/static/images/000000011034.jpg,24144
,time,3.0,3X0H8UUIT5LBC7FNXIGX97JTIY1SW1,B,B,2.0,A23KAJRDVCVGOE,a man sitting on a bench with a dog while another dog is in the back of the bench,https://imagecaptioningicl.azurewebsites.net/static/images/000000002400.jpg,23891
,time,3.0,3X0H8UUIT5LBC7FNXIGX97JTIY1SW1,B,B,2.0,A23KAJRDVCVGOE,a car waiting while cyclers cross the street at a sidewalk,https://imagecaptioningicl.azurewebsites.net/static/images/000000001053.jpg,34507
,time,3.0,3X0H8UUIT5LBC7FNXIGX97JTIY1SW1,B,B,2.0,A23KAJRDVCVGOE,  a man on a motorcycle and a man on a horse on the side of the road while people gather in the background,https://imagecaptioningicl.azurewebsites.net/static/images/000000007524.jpg,31692
,time,3.0,3X0H8UUIT5LBC7FNXIGX97JTIY1SW1,B,B,2.0,A23KAJRDVCVGOE,a brown pot like item sitting on top of a counter or a table top,https://imagecaptioningicl.azurewebsites.net/static/images/000000003325.jpg,18973
,time,3.0,3X0H8UUIT5LBC7FNXIGX97JTIY1SW1,B,B,2.0,A23KAJRDVCVGOE,small red car parked in front of a parking meter on a road,https://imagecaptioningicl.azurewebsites.net/static/images/000000012109.jpg,26225
,control,2.0,3MD9PLUKKMBIQPSN09JI9H35C1ZZNO,D,D,2.0,A3N8N0APBBUPT3,An Army woman gives a gift to a child.,https://imagecaptioningicl.azurewebsites.net/static/images/000000006579.jpg,75557
,control,2.0,3MD9PLUKKMBIQPSN09JI9H35C1ZZNO,D,D,2.0,A3N8N0APBBUPT3,A group of people relaxing and jogging in the park.,https://imagecaptioningicl.azurewebsites.net/static/images/000000006780.jpg,39825
,control,2.0,3MD9PLUKKMBIQPSN09JI9H35C1ZZNO,D,D,2.0,A3N8N0APBBUPT3,A man gives a pose with some thing next to a notice stand.,https://imagecaptioningicl.azurewebsites.net/static/images/000000007069.jpg,101734
,control,2.0,3MD9PLUKKMBIQPSN09JI9H35C1ZZNO,D,D,2.0,A3N8N0APBBUPT3,A famous tennis player was disappointed or unsatisified.,https://imagecaptioningicl.azurewebsites.net/static/images/000000011567.jpg,54877
,control,2.0,3MD9PLUKKMBIQPSN09JI9H35C1ZZNO,D,D,2.0,A3N8N0APBBUPT3,Drops of water spraying on a cycle with umbrella.,https://imagecaptioningicl.azurewebsites.net/static/images/000000018766.jpg,57951
,control,2.0,3MD9PLUKKMBIQPSN09JI9H35C1ZZNO,D,D,2.0,A3N8N0APBBUPT3,A shopping trolley is placed next to a yellow fire hydrant.,https://imagecaptioningicl.azurewebsites.net/static/images/000000005755.jpg,42870
"I enjoyed it, thank you!",time,3.0,3A4TN5196OFD80V25X4XTZ5OH85CHW,C,C,2.0,A3GWRDHAURRNK6,People are holding on to a large bull with ropes.,https://imagecaptioningicl.azurewebsites.net/static/images/000000002415.jpg,25773
"I enjoyed it, thank you!",time,3.0,3A4TN5196OFD80V25X4XTZ5OH85CHW,C,C,2.0,A3GWRDHAURRNK6,An open air double decker bus is decorated for Pride and is in a parade.,https://imagecaptioningicl.azurewebsites.net/static/images/000000011494.jpg,32319
"I enjoyed it, thank you!",time,3.0,3A4TN5196OFD80V25X4XTZ5OH85CHW,C,C,2.0,A3GWRDHAURRNK6,A small motorcycle is parked on the side of a small road in the country.,https://imagecaptioningicl.azurewebsites.net/static/images/000000005213.jpg,25201
"I enjoyed it, thank you!",time,3.0,3A4TN5196OFD80V25X4XTZ5OH85CHW,C,C,2.0,A3GWRDHAURRNK6,A courtyard with a bridge in the background and a clock with Roman numerals in the foreground.,https://imagecaptioningicl.azurewebsites.net/static/images/000000009172.jpg,36670
"I enjoyed it, thank you!",time,3.0,3A4TN5196OFD80V25X4XTZ5OH85CHW,C,C,2.0,A3GWRDHAURRNK6,Serena Williams is at Wimbledon and is wearing a white outfit.,https://imagecaptioningicl.azurewebsites.net/static/images/000000016308.jpg,32183
"I enjoyed it, thank you!",time,3.0,3A4TN5196OFD80V25X4XTZ5OH85CHW,C,C,2.0,A3GWRDHAURRNK6,A graduation event and everyone is wearing caps and gowns.,https://imagecaptioningicl.azurewebsites.net/static/images/000000004975.jpg,25399
,control,5.0,3YHH42UU5FCV04JCK2QBQQWUP0HL0J,C,C,5.0,A37XBH865833FE,Group of men are standing next to what looks like a yak. 3 of the men have a green rope on the horns of it and are trying to pull it.,https://imagecaptioningicl.azurewebsites.net/static/images/000000002415.jpg,78620
,control,5.0,3YHH42UU5FCV04JCK2QBQQWUP0HL0J,C,C,5.0,A37XBH865833FE,People are on the top of a bus waving at on goers. The bus is red and has a gay pride flag on it.,https://imagecaptioningicl.azurewebsites.net/static/images/000000011494.jpg,47528
,control,5.0,3YHH42UU5FCV04JCK2QBQQWUP0HL0J,C,C,5.0,A37XBH865833FE,A sports motorcycle stands parked near a National Forest sign and trees.,https://imagecaptioningicl.azurewebsites.net/static/images/000000005213.jpg,58530
,control,5.0,3YHH42UU5FCV04JCK2QBQQWUP0HL0J,C,C,5.0,A37XBH865833FE,"Tall clock that looks old is next to a street light, in background there is a sing near and a bridge further back.",https://imagecaptioningicl.azurewebsites.net/static/images/000000009172.jpg,52685
,control,5.0,3YHH42UU5FCV04JCK2QBQQWUP0HL0J,C,C,5.0,A37XBH865833FE,"Tennis player (Serena Williams?) on the court with people in the background watching, some filing. ",https://imagecaptioningicl.azurewebsites.net/static/images/000000016308.jpg,47571
,control,5.0,3YHH42UU5FCV04JCK2QBQQWUP0HL0J,C,C,5.0,A37XBH865833FE,"People are graduating, some are receiving their diplomas and some are walking away as they got them already.  Some have umbrellas.",https://imagecaptioningicl.azurewebsites.net/static/images/000000004975.jpg,61586
,comprehensive,2.0,3VZLGYJEYP7N2J6R2F6R7JU3EF7XZ4,B,B,3.0,A3GWRDHAURRNK6,"A man and his son are in a living room holding video game controllers, one of which is a wheel.",https://imagecaptioningicl.azurewebsites.net/static/images/000000011034.jpg,46681
,comprehensive,2.0,3VZLGYJEYP7N2J6R2F6R7JU3EF7XZ4,B,B,3.0,A3GWRDHAURRNK6,A man is sitting on a wood bench in a forest and there are two dogs sitting nearby.,https://imagecaptioningicl.azurewebsites.net/static/images/000000002400.jpg,25968
,comprehensive,2.0,3VZLGYJEYP7N2J6R2F6R7JU3EF7XZ4,B,B,3.0,A3GWRDHAURRNK6,A group of bicyclists are crossing a small damp road.,https://imagecaptioningicl.azurewebsites.net/static/images/000000001053.jpg,43980
,comprehensive,2.0,3VZLGYJEYP7N2J6R2F6R7JU3EF7XZ4,B,B,3.0,A3GWRDHAURRNK6,A police officer on horseback converses with a police officer on a motorcycle and there is a group of people lined up in the background.,https://imagecaptioningicl.azurewebsites.net/static/images/000000007524.jpg,48281
,comprehensive,2.0,3VZLGYJEYP7N2J6R2F6R7JU3EF7XZ4,B,B,3.0,A3GWRDHAURRNK6,An ancient vase in a museum shows people standing beside a chariot rider.,https://imagecaptioningicl.azurewebsites.net/static/images/000000003325.jpg,48493
,comprehensive,2.0,3VZLGYJEYP7N2J6R2F6R7JU3EF7XZ4,B,B,3.0,A3GWRDHAURRNK6,A very small red mini car is parked next to a parking meter.,https://imagecaptioningicl.azurewebsites.net/static/images/000000012109.jpg,19161
,essential,3.0,34Q075JO11AIAXF8RS8S6BNGRUE10V,D,D,2.0,A3B0TDW8S89NSI,"A women wearing an army uniform talking to a kid that's holding a stuffed animal, there are a lot of people around",https://imagecaptioningicl.azurewebsites.net/static/images/000000006579.jpg,59718
,essential,3.0,34Q075JO11AIAXF8RS8S6BNGRUE10V,D,D,2.0,A3B0TDW8S89NSI,"A group of people in a park playing frisbee, there are also people around the field watching the game",https://imagecaptioningicl.azurewebsites.net/static/images/000000006780.jpg,72383
,essential,3.0,34Q075JO11AIAXF8RS8S6BNGRUE10V,D,D,2.0,A3B0TDW8S89NSI,"A man holding an object and showing to the camera, he is standing beside a sign  somewhere in the woods",https://imagecaptioningicl.azurewebsites.net/static/images/000000007069.jpg,44043
,essential,3.0,34Q075JO11AIAXF8RS8S6BNGRUE10V,D,D,2.0,A3B0TDW8S89NSI,A tennis player holding a racket and a ball on his hand inside the court,https://imagecaptioningicl.azurewebsites.net/static/images/000000011567.jpg,23405
,essential,3.0,34Q075JO11AIAXF8RS8S6BNGRUE10V,D,D,2.0,A3B0TDW8S89NSI,"A close up of a bicycle, on the background there is a fountain",https://imagecaptioningicl.azurewebsites.net/static/images/000000018766.jpg,55121
,essential,3.0,34Q075JO11AIAXF8RS8S6BNGRUE10V,D,D,2.0,A3B0TDW8S89NSI,A hydrant and a shopping cart next to each other on a sidewalk,https://imagecaptioningicl.azurewebsites.net/static/images/000000005755.jpg,24413
,comprehensive,4.0,3ZAZR5XV05FZZLVWBJA4T69TDYSZCF,C,C,3.0,A3B0TDW8S89NSI,A group of men holding an animal using ropes in a field ,https://imagecaptioningicl.azurewebsites.net/static/images/000000002415.jpg,50529
,comprehensive,4.0,3ZAZR5XV05FZZLVWBJA4T69TDYSZCF,C,C,3.0,A3B0TDW8S89NSI,"A group of people on top of a tourist bus waving at the crowd below them, there are gay pride and an LGBT rights signs on the side of the bus",https://imagecaptioningicl.azurewebsites.net/static/images/000000011494.jpg,197436
,comprehensive,4.0,3ZAZR5XV05FZZLVWBJA4T69TDYSZCF,C,C,3.0,A3B0TDW8S89NSI,"A parked motorcycle next to a sign of the White Mountain National Park, there are a lot of trees on the side of the road",https://imagecaptioningicl.azurewebsites.net/static/images/000000005213.jpg,46381
,comprehensive,4.0,3ZAZR5XV05FZZLVWBJA4T69TDYSZCF,C,C,3.0,A3B0TDW8S89NSI,"A sidewalk with a vintage clock next to a lamp post, on the background there is a street and a bridge",https://imagecaptioningicl.azurewebsites.net/static/images/000000009172.jpg,69915
,comprehensive,4.0,3ZAZR5XV05FZZLVWBJA4T69TDYSZCF,C,C,3.0,A3B0TDW8S89NSI,"A female tennis player holding a racket in the court, on the background there are photographers looking ather and a crowd watching the game",https://imagecaptioningicl.azurewebsites.net/static/images/000000016308.jpg,33470
,comprehensive,4.0,3ZAZR5XV05FZZLVWBJA4T69TDYSZCF,C,C,3.0,A3B0TDW8S89NSI,"A line of students graduating, all of them are wearing graduation outfits, there are two women holding umbrellas",https://imagecaptioningicl.azurewebsites.net/static/images/000000004975.jpg,179857
